station_code,지번주소,si,city,dong,road_addr
2985,제주특별자치도 제주시 삼양이동 2336,제주시,제주시,삼양이동,화삼북로
2986,제주특별자치도 제주시 애월읍 하가리 556-7,제주시,애월읍,하가리,중산간서로
2987,제주특별자치도 제주시 애월읍 하가리 1633,제주시,애월읍,하가리,중산간서로
2988,제주특별자치도 제주시 구좌읍 동복리 1759,제주시,구좌읍,동복리,동복로
2989,제주특별자치도 서귀포시 남원읍 신흥리 33-4,서귀포시,남원읍,신흥리,태신해안로
2990,제주특별자치도 서귀포시 성산읍 삼달리 256-3,서귀포시,성산읍,삼달리,삼달로
2991,제주특별자치도 서귀포시 성산읍 삼달리 270-6,서귀포시,성산읍,삼달리,삼달로
2992,제주특별자치도 서귀포시 남원읍 수망리 686-2,서귀포시,남원읍,수망리,남조로
2993,제주특별자치도 서귀포시 남원읍 수망리 720-1,서귀포시,남원읍,수망리,남조로
2994,제주특별자치도 서귀포시 남원읍 하례리 1367-3,서귀포시,남원읍,하례리,하례돈야로
2995,제주특별자치도 서귀포시 남원읍 하례리 1365-2,서귀포시,남원읍,하례리,하례돈야로
2996,제주특별자치도 서귀포시 남원읍 하례리 1887,서귀포시,남원읍,하례리,중산간동로
2998,제주특별자치도 서귀포시 토평동 1920-2,서귀포시,서귀포시,토평동,인정오름로
2999,제주특별자치도 서귀포시 남원읍 하례리 1887,서귀포시,남원읍,하례리,하례돈야로
3000,제주특별자치도 서귀포시 남원읍 한남리 389-5,서귀포시,남원읍,한남리,남한로
3001,제주특별자치도 서귀포시 남원읍 한남리 389-1,서귀포시,남원읍,한남리,남한로
3002,제주특별자치도 서귀포시 표선면 가시리 3805,서귀포시,표선면,가시리,가시로
3003,제주특별자치도 서귀포시 표선면 가시리 3805,서귀포시,표선면,가시리,가시로
3004,제주특별자치도 서귀포시 안덕면 덕수리 산 2,서귀포시,안덕면,덕수리,화순서동로56번길
3005,제주특별자치도 서귀포시 안덕면 덕수리 산 2-4,서귀포시,안덕면,덕수리,화순서동로56번길
3006,제주특별자치도 서귀포시 표선면 가시리 1114-7,서귀포시,표선면,가시리,한마음초등로
3007,제주특별자치도 서귀포시 표선면 가시리 3804,서귀포시,표선면,가시리,한마음초등로
3008,제주특별자치도 서귀포시 표선면 세화리 2280,서귀포시,표선면,세화리,세화로
3009,제주특별자치도 서귀포시 표선면 세화리 2280-2,서귀포시,표선면,세화리,세화로
3010,제주특별자치도 서귀포시 성산읍 삼달리 1152-4,서귀포시,성산읍,삼달리,삼달로
3011,제주특별자치도 서귀포시 성산읍 삼달리 2260,서귀포시,성산읍,삼달리,삼달로
3012,제주특별자치도 서귀포시 안덕면 상천리 470-16,서귀포시,안덕면,상천리,병악로
3013,제주특별자치도 서귀포시 안덕면 상천리 470-5,서귀포시,안덕면,상천리,상천로
3014,제주특별자치도 서귀포시 서홍동 449-13,서귀포시,서귀포시,서홍동,일주동로
3015,제주특별자치도 서귀포시 성산읍 신산리 1363,서귀포시,성산읍,신산리,독자봉로
3016,제주특별자치도 서귀포시 성산읍 신산리 1362-4,서귀포시,성산읍,신산리,독자봉로
3017,제주특별자치도 서귀포시 표선면 하천리 477,서귀포시,표선면,하천리,하천로
3018,제주특별자치도 서귀포시 표선면 하천리 476-3,서귀포시,표선면,하천리,하천로
3019,제주특별자치도 서귀포시 서귀동 339,서귀포시,서귀포시,서귀동,동홍로
3020,제주특별자치도 서귀포시 서귀동 339,서귀포시,서귀포시,서귀동,동홍로
3021,제주특별자치도 서귀포시 서귀동 719-2,서귀포시,서귀포시,서귀동,부두로
3022,제주특별자치도 서귀포시 안덕면 동광리 1583,서귀포시,안덕면,동광리,신화역사로
3023,제주특별자치도 서귀포시 안덕면 동광리 1583,서귀포시,안덕면,동광리,신화역사로
3026,제주특별자치도 서귀포시 동홍동 657-4,서귀포시,서귀포시,동홍동,일주동로
3027,제주특별자치도 서귀포시 안덕면 사계리 2147-4,서귀포시,안덕면,사계리,형제해안로
3028,제주특별자치도 서귀포시 안덕면 사계리 2147-21,서귀포시,안덕면,사계리,형제해안로
3029,제주특별자치도 서귀포시 안덕면 사계리 2029-3,서귀포시,안덕면,사계리,사계남로
3030,제주특별자치도 서귀포시 안덕면 사계리 2027,서귀포시,안덕면,사계리,사계남로
3031,제주특별자치도 서귀포시 토평동 486-3,서귀포시,서귀포시,토평동,칠십리로
3032,제주특별자치도 서귀포시 성산읍 온평리 2822,서귀포시,성산읍,온평리,난산온평로
3033,제주특별자치도 서귀포시 성산읍 온평리 2130-1,서귀포시,성산읍,온평리,난산온평로
3034,제주특별자치도 서귀포시 표선면 가시리 2438-1,서귀포시,표선면,가시리,중산간동로
3035,제주특별자치도 서귀포시 표선면 가시리 3805,서귀포시,표선면,가시리,중산간동로
3036,제주특별자치도 서귀포시 남원읍 의귀리 768-1,서귀포시,남원읍,의귀리,한신로
3037,제주특별자치도 서귀포시 남원읍 의귀리 2004,서귀포시,남원읍,의귀리,한신로
3038,제주특별자치도 서귀포시 안덕면 사계리 2294-41,서귀포시,안덕면,사계리,형제해안로
3039,제주특별자치도 서귀포시 남원읍 신흥리 1378-1,서귀포시,남원읍,신흥리,신흥로
3040,제주특별자치도 서귀포시 남원읍 신흥리 1378-2,서귀포시,남원읍,신흥리,신흥로
3041,제주특별자치도 서귀포시 남원읍 신흥리 41-1,서귀포시,남원읍,신흥리,일주동로
3042,제주특별자치도 서귀포시 대정읍 하모리 2133-1,서귀포시,대정읍,하모리,최남단해안로
3043,제주특별자치도 서귀포시 남원읍 수망리 산 191,서귀포시,남원읍,수망리,남조로
3044,제주특별자치도 서귀포시 남원읍 의귀리 2004-7,서귀포시,남원읍,의귀리,남조로
3045,제주특별자치도 서귀포시 남원읍 의귀리 1714-6,서귀포시,남원읍,의귀리,남조로
3046,제주특별자치도 서귀포시 서호동 1462-4,서귀포시,서귀포시,서호동,신중로
3048,제주특별자치도 서귀포시 대포동 1597-4,서귀포시,서귀포시,대포동,대포중앙로
3050,제주특별자치도 서귀포시 서호동 1583,서귀포시,서귀포시,서호동,서호중로
3051,제주특별자치도 서귀포시 서호동 1607,서귀포시,서귀포시,서호동,새왓로17번길
3052,제주특별자치도 서귀포시 서호동 1580,서귀포시,서귀포시,서호동,서호북로
3053,제주특별자치도 서귀포시 강정동 187,서귀포시,서귀포시,강정동,신중남로
3054,제주특별자치도 서귀포시 강정동 178-3,서귀포시,서귀포시,강정동,신서귀로97번길
3055,제주특별자치도 제주시 애월읍 광령리 3979-2,제주시,애월읍,광령리,하광로
3056,제주특별자치도 서귀포시 서호동 1513,서귀포시,서귀포시,서호동,서호중로
3057,제주특별자치도 제주시 애월읍 광령리 3313-2,제주시,애월읍,광령리,광령2길
3058,제주특별자치도 서귀포시 안덕면 화순리 1773-2,서귀포시,안덕면,화순리,화순서서로7번길
3059,제주특별자치도 서귀포시 안덕면 화순리 1770-2,서귀포시,안덕면,화순리,화순중앙로12번길
3060,제주특별자치도 서귀포시 안덕면 덕수리 산 27-3,서귀포시,안덕면,덕수리,사계신항로17번길
3061,제주특별자치도 서귀포시 안덕면 사계리 3602-5,서귀포시,안덕면,사계리,사계신항로17번길
3062,제주특별자치도 서귀포시 강정동 186-4,서귀포시,서귀포시,강정동,일주서로
3063,제주특별자치도 제주시 영평동 2187-1,제주시,제주시,영평동,첨단로
3064,제주특별자치도 제주시 영평동 2273,제주시,제주시,영평동,첨단로8길
3065,제주특별자치도 서귀포시 안덕면 서광리 475,서귀포시,안덕면,서광리,서광동로
3066,제주특별자치도 서귀포시 서호동 350-3,서귀포시,서귀포시,서호동,서호로
3067,제주특별자치도 서귀포시 호근동 2142,서귀포시,서귀포시,호근동,서호로
3068,제주특별자치도 서귀포시 서호동 1583,서귀포시,서귀포시,서호동,서호중로
3069,제주특별자치도 서귀포시 서호동 1524-1,서귀포시,서귀포시,서호동,서호중앙로
3070,제주특별자치도 서귀포시 서호동 1608,서귀포시,서귀포시,서호동,서호중앙로
3071,제주특별자치도 서귀포시 서호동 1605,서귀포시,서귀포시,서호동,서호중앙로
3072,제주특별자치도 서귀포시 회수동 376-7,서귀포시,서귀포시,회수동,전가로
3073,제주특별자치도 서귀포시 회수동 982,서귀포시,서귀포시,회수동,중산간서로
3074,제주특별자치도 서귀포시 하원동 1878,서귀포시,서귀포시,하원동,중산간서로
3075,제주특별자치도 서귀포시 하원동 650-6,서귀포시,서귀포시,하원동,중산간서로
3076,제주특별자치도 서귀포시 서호동 1478-2,서귀포시,서귀포시,서호동,신동로47번길
3077,제주특별자치도 서귀포시 강정동 232,서귀포시,서귀포시,강정동,월드컵로
3078,제주특별자치도 서귀포시 법환동 914,서귀포시,서귀포시,법환동,월드컵로
3079,제주특별자치도 서귀포시 법환동 1638,서귀포시,서귀포시,법환동,월드컵로
3080,제주특별자치도 서귀포시 강정동 209,서귀포시,서귀포시,강정동,대청로
3081,제주특별자치도 서귀포시 강정동 216,서귀포시,서귀포시,강정동,대청로
3082,제주특별자치도 서귀포시 강정동 216,서귀포시,서귀포시,강정동,대청로
3083,제주특별자치도 서귀포시 강정동 194,서귀포시,서귀포시,강정동,대청로25번길
3084,제주특별자치도 서귀포시 강정동 213,서귀포시,서귀포시,강정동,신서로
3085,제주특별자치도 서귀포시 강정동 186-1,서귀포시,서귀포시,강정동,신서로52번길
3086,제주특별자치도 서귀포시 안덕면 상창리 1222-2,서귀포시,안덕면,상창리,중산간서로
3087,제주특별자치도 서귀포시 안덕면 상창리 1222-2,서귀포시,안덕면,상창리,중산간서로
3088,제주특별자치도 제주시 애월읍 곽지리 416-2,제주시,애월읍,곽지리,중산간서로
3089,제주특별자치도 제주시 애월읍 하가리 1633,제주시,애월읍,하가리,중산간서로
3091,제주특별자치도 서귀포시 성산읍 수산리 4764,서귀포시,성산읍,수산리,수송로
3093,제주특별자치도 제주시 조천읍 교래리 563,제주시,조천읍,교래리,비자림로
3098,제주특별자치도 서귀포시 성산읍 삼달리 1161-2,서귀포시,성산읍,삼달리,삼달로
3099,제주특별자치도 제주시 구좌읍 동복리 722-1,제주시,구좌읍,동복리,동복로
3100,제주특별자치도 제주시 이도이동 2034-8,제주시,제주시,이도이동,구남로
3101,제주특별자치도 제주시 애월읍 광령리 4227,제주시,애월읍,광령리,하광로
3103,제주특별자치도 제주시 조천읍 교래리 563-1,제주시,조천읍,교래리,비자림로
3105,제주특별자치도 제주시 구좌읍 덕천리 1796,제주시,구좌읍,덕천리,김송로
3106,제주특별자치도 제주시 구좌읍 행원리 산 31,제주시,구좌읍,행원리,월덕로
3108,제주특별자치도 제주시 해안동 2793-29,제주시,제주시,해안동,해안마을북길
3109,제주특별자치도 제주시 한경면 저지리 1529-4,제주시,한경면,저지리,녹차분재로
3110,제주특별자치도 제주시 한경면 저지리 1529-2,제주시,한경면,저지리,녹차분재로
3111,제주특별자치도 제주시 한경면 저지리 1801-3,제주시,한경면,저지리,용금로
3112,제주특별자치도 제주시 건입동 908-26,제주시,제주시,건입동,사라봉동길
3113,제주특별자치도 제주시 조천읍 선흘리 4070-12,제주시,조천읍,선흘리,우진길
3114,제주특별자치도 제주시 조천읍 선흘리 산 124-22,제주시,조천읍,선흘리,우진길
3115,제주특별자치도 제주시 건입동 908-11,제주시,제주시,건입동,임항로
3116,제주특별자치도 제주시 건입동 1453,제주시,제주시,건입동,사라봉동길
3117,제주특별자치도 제주시 한경면 용수리 2737-4,제주시,한경면,용수리,한경해안로
3118,제주특별자치도 제주시 한경면 용수리 4719-1,제주시,한경면,용수리,한경해안로
3119,제주특별자치도 제주시 한경면 저지리 1546-5,제주시,한경면,저지리,녹차분재로
3120,제주특별자치도 제주시 한경면 저지리 3258,제주시,한경면,저지리,녹차분재로
3121,제주특별자치도 제주시 구좌읍 하도리 산 56,제주시,구좌읍,하도리,세종로
3122,제주특별자치도 제주시 구좌읍 하도리 1038-3,제주시,구좌읍,하도리,세종로
3123,제주특별자치도 제주시 구좌읍 하도리 3281-1,제주시,구좌읍,하도리,일주동로
3124,제주특별자치도 제주시 구좌읍 행원리 1292-8,제주시,구좌읍,행원리,행원로5길
3125,제주특별자치도 제주시 애월읍 곽지리 414-8,제주시,애월읍,곽지리,중산간서로
3126,제주특별자치도 제주시 한경면 고산리 3993,제주시,한경면,고산리,칠전로
3127,제주특별자치도 제주시 구좌읍 상도리 471-46,제주시,구좌읍,상도리,해녀박물관길
3128,제주특별자치도 제주시 구좌읍 세화리 33-7,제주시,구좌읍,세화리,구좌로
3129,제주특별자치도 제주시 조천읍 조천리 2346-2,제주시,조천읍,조천리,조천16길
3130,제주특별자치도 제주시 한림읍 금능리 2000-2,제주시,한림읍,금능리,한림로
3131,제주특별자치도 제주시 한림읍 금능리 1994-2,제주시,한림읍,금능리,한림로
3132,제주특별자치도 제주시 애월읍 상가리 2131,제주시,애월읍,상가리,중산간서로
3133,제주특별자치도 제주시 애월읍 상가리 2131,제주시,애월읍,상가리,중산간서로
3134,제주특별자치도 제주시 월평동 1379,제주시,제주시,월평동,영평길
3135,제주특별자치도 제주시 월평동 1379,제주시,제주시,월평동,영평길
3136,제주특별자치도 제주시 도련일동 1911,제주시,제주시,도련일동,화삼로
3137,제주특별자치도 제주시 도련이동 552,제주시,제주시,도련이동,화삼로
3138,제주특별자치도 제주시 용담이동 885,제주시,제주시,용담이동,용화로
3139,제주특별자치도 제주시 조천읍 선흘리 926,제주시,조천읍,선흘리,동백로
3140,제주특별자치도 제주시 조천읍 선흘리 922,제주시,조천읍,선흘리,동백로
3141,제주특별자치도 제주시 이도이동 777,제주시,제주시,이도이동,구남로
3144,제주특별자치도 제주시 조천읍 와흘리 2814,제주시,조천읍,와흘리,남조로
3146,제주특별자치도 제주시 구좌읍 송당리 산 49-1,제주시,구좌읍,송당리,중산간동로
3147,제주특별자치도 제주시 구좌읍 송당리 산 49-2,제주시,구좌읍,송당리,중산간동로
3148,제주특별자치도 제주시 애월읍 납읍리 2787,제주시,애월읍,납읍리,납읍동3길
3149,제주특별자치도 제주시 애월읍 납읍리 2787,제주시,애월읍,납읍리,납읍동3길
3150,제주특별자치도 제주시 조천읍 교래리 산 9,제주시,조천읍,교래리,비자림로
3151,제주특별자치도 제주시 조천읍 교래리 산 10-5,제주시,조천읍,교래리,비자림로
3152,제주특별자치도 제주시 오라이동 899-3,제주시,제주시,오라이동,오남로
3153,제주특별자치도 제주시 오라이동 3827-6,제주시,제주시,오라이동,연북로
3154,제주특별자치도 제주시 오라이동 3827-6,제주시,제주시,오라이동,연북로
3155,제주특별자치도 제주시 구좌읍 송당리 2236-8,제주시,구좌읍,송당리,비자림로
3156,제주특별자치도 제주시 구좌읍 송당리 2234-4,제주시,구좌읍,송당리,비자림로
3157,제주특별자치도 제주시 도련일동 2163-6,제주시,제주시,도련일동,연삼로
3158,제주특별자치도 제주시 도남동 767-1,제주시,제주시,도남동,복지로7길
3159,제주특별자치도 제주시 도남동 1070,제주시,제주시,도남동,복지로
3160,제주특별자치도 제주시 도남동 1058,제주시,제주시,도남동,청사로
3161,제주특별자치도 제주시 도남동 1058,제주시,제주시,도남동,청사로
3162,제주특별자치도 서귀포시 남원읍 신흥리 853-2,서귀포시,남원읍,신흥리,신흥고수로
3163,제주특별자치도 서귀포시 남원읍 신흥리 2481,서귀포시,남원읍,신흥리,신흥고수로
3164,제주특별자치도 서귀포시 하예동 1809,서귀포시,서귀포시,하예동,예래로
3165,제주특별자치도 서귀포시 안덕면 동광리 산 28-1,서귀포시,안덕면,동광리,산록남로
3166,제주특별자치도 서귀포시 보목동 1635,서귀포시,서귀포시,보목동,보목포로
3167,제주특별자치도 서귀포시 표선면 세화리 2176-3,서귀포시,표선면,세화리,가시로
3168,제주특별자치도 서귀포시 표선면 가시리 251-1,서귀포시,표선면,가시리,가시로
3169,제주특별자치도 서귀포시 색달동 3394-2,서귀포시,서귀포시,색달동,중문관광로
3171,제주특별자치도 서귀포시 안덕면 동광리 1583,서귀포시,안덕면,동광리,서광동로
3172,제주특별자치도 서귀포시 서귀동 101-4,서귀포시,서귀포시,서귀동,동부로
3173,제주특별자치도 서귀포시 서귀동 101-12,서귀포시,서귀포시,서귀동,칠십리로
3174,제주특별자치도 서귀포시 대정읍 하모리 928-1,서귀포시,대정읍,하모리,하모중앙로
3175,제주특별자치도 서귀포시 서호동 1580,서귀포시,서귀포시,서호동,서호북로
3176,제주특별자치도 서귀포시 남원읍 위미리 1448-3,서귀포시,남원읍,위미리,위미대성로
3177,제주특별자치도 서귀포시 남원읍 위미리 1439-7,서귀포시,남원읍,위미리,위미대성로
3178,제주특별자치도 서귀포시 서호동 1515,서귀포시,서귀포시,서호동,새왓로17번길
3179,제주특별자치도 서귀포시 강정동 3801-45,서귀포시,서귀포시,강정동,중산간서로
3180,제주특별자치도 서귀포시 남원읍 수망리 산 191-24,서귀포시,남원읍,수망리,남조로
3182,제주특별자치도 서귀포시 성산읍 삼달리 23-1,서귀포시,성산읍,삼달리,삼달로
3183,제주특별자치도 서귀포시 남원읍 하례리 산 30,서귀포시,남원읍,하례리,516로
3184,제주특별자치도 서귀포시 서귀동 786-6,서귀포시,서귀포시,서귀동,부두로
3185,제주특별자치도 서귀포시 색달동 2822-1,서귀포시,서귀포시,색달동,중문관광로
3186,제주특별자치도 서귀포시 하원동 1700,서귀포시,서귀포시,하원동,이어도로
3187,제주특별자치도 서귀포시 표선면 하천리 1832-1,서귀포시,표선면,하천리,한마음초등로
3188,제주특별자치도 서귀포시 표선면 하천리 1809-1,서귀포시,표선면,하천리,한마음초등로
3189,제주특별자치도 서귀포시 대정읍 하모리 634-31,서귀포시,대정읍,하모리,최남단해안로127번길
3190,제주특별자치도 서귀포시 대정읍 하모리 646-20,서귀포시,대정읍,하모리,최남단해안로
3191,제주특별자치도 서귀포시 회수동 982,서귀포시,서귀포시,회수동,1100로
3194,제주특별자치도 서귀포시 대정읍 무릉리 2329-1,서귀포시,대정읍,무릉리,무릉송당로
3195,제주특별자치도 서귀포시 대정읍 무릉리 2267-5,서귀포시,대정읍,무릉리,무릉송당로
3196,제주특별자치도 서귀포시 강정동 422-4,서귀포시,서귀포시,강정동,법환로
3197,제주특별자치도 서귀포시 남원읍 위미리 4591,서귀포시,남원읍,위미리,위미중앙로
3198,제주특별자치도 서귀포시 남원읍 위미리 2759-1,서귀포시,남원읍,위미리,일주동로
3199,제주특별자치도 서귀포시 대정읍 무릉리 3036-1,서귀포시,대정읍,무릉리,무릉사장로
3200,제주특별자치도 서귀포시 대정읍 무릉리 3036-1,서귀포시,대정읍,무릉리,무릉사장로
3201,제주특별자치도 서귀포시 안덕면 서광리 산 24-4,서귀포시,안덕면,서광리,신화역사로304번길
3202,제주특별자치도 서귀포시 안덕면 서광리 산 24-4,서귀포시,안덕면,서광리,신화역사로304번길
3203,제주특별자치도 서귀포시 안덕면 서광리 산 50-24,서귀포시,안덕면,서광리,신화역사로
3204,제주특별자치도 서귀포시 안덕면 서광리 산 50-15,서귀포시,안덕면,서광리,신화역사로
3205,제주특별자치도 서귀포시 안덕면 서광리 산 39-1,서귀포시,안덕면,서광리,녹차분재로
3206,제주특별자치도 서귀포시 안덕면 서광리 산 39-1,서귀포시,안덕면,서광리,녹차분재로
3208,제주특별자치도 서귀포시 동홍동 2048,서귀포시,서귀포시,동홍동,솔오름로20번길
3209,제주특별자치도 제주시 조천읍 함덕리 1748-4,제주시,조천읍,함덕리,조천우회로
3210,제주특별자치도 제주시 조천읍 함덕리 1748-4,제주시,조천읍,함덕리,조천우회로
3211,제주특별자치도 제주시 조천읍 북촌리 69-1,제주시,조천읍,북촌리,북흘로
3212,제주특별자치도 제주시 조천읍 북촌리 82-2,제주시,조천읍,북촌리,북흘로
3214,제주특별자치도 제주시 한경면 고산리 3993-64,제주시,한경면,고산리,노을해안로
3215,제주특별자치도 제주시 한경면 용수리 1353,제주시,한경면,용수리,주전길
3216,제주특별자치도 제주시 한경면 용수리 1360-1,제주시,한경면,용수리,주전길
3217,제주특별자치도 서귀포시 성산읍 신풍리 497,서귀포시,성산읍,신풍리,신풍하동로
3218,제주특별자치도 서귀포시 성산읍 신풍리 1728,서귀포시,성산읍,신풍리,신풍하동로
3219,제주특별자치도 서귀포시 표선면 표선리 2954,서귀포시,표선면,표선리,번영로3428번길
3220,제주특별자치도 서귀포시 안덕면 동광리 810-5,서귀포시,안덕면,동광리,신화역사로
3221,제주특별자치도 서귀포시 강정동 350-3,서귀포시,서귀포시,강정동,법환로
3222,제주특별자치도 서귀포시 안덕면 서광리 산 41,서귀포시,안덕면,서광리,녹차분재로
3223,제주특별자치도 서귀포시 안덕면 서광리 산 41,서귀포시,안덕면,서광리,녹차분재로
3224,제주특별자치도 서귀포시 대정읍 구억리 220-8,서귀포시,대정읍,구억리,중산간서로
3225,제주특별자치도 서귀포시 대정읍 구억리 220-3,서귀포시,대정읍,구억리,중산간서로
3226,제주특별자치도 서귀포시 안덕면 서광리 2471,서귀포시,안덕면,서광리,중산간서로
3227,제주특별자치도 서귀포시 안덕면 서광리 718-3,서귀포시,안덕면,서광리,중산간서로
3228,제주특별자치도 서귀포시 안덕면 상창리 2065-1,서귀포시,안덕면,상창리,중산간서로1615번길
3229,제주특별자치도 서귀포시 안덕면 상창리 2068-7,서귀포시,안덕면,상창리,중산간서로1615번길
3230,제주특별자치도 서귀포시 안덕면 동광리 825-1,서귀포시,안덕면,동광리,신화역사로
3231,제주특별자치도 서귀포시 안덕면 동광리 74-37,서귀포시,안덕면,동광리,신화역사로
3232,제주특별자치도 서귀포시 토평동 2226-1,서귀포시,서귀포시,토평동,516로183번길
3233,제주특별자치도 서귀포시 토평동 2223-1,서귀포시,서귀포시,토평동,516로
3236,제주특별자치도 서귀포시 안덕면 서광리 산 39,서귀포시,안덕면,서광리,녹차분재로
3237,제주특별자치도 서귀포시 안덕면 서광리 산 35-7,서귀포시,안덕면,서광리,녹차분재로
3238,제주특별자치도 제주시 한경면 저지리 2120-135,제주시,한경면,저지리,저지12길
3239,제주특별자치도 제주시 한경면 저지리 2120-103,제주시,한경면,저지리,저지12길
3240,제주특별자치도 제주시 조천읍 선흘리 2014,제주시,조천읍,선흘리,선교로
3241,제주특별자치도 제주시 구좌읍 덕천리 769,제주시,구좌읍,덕천리,동백로
3242,제주특별자치도 제주시 구좌읍 덕천리 1796,제주시,구좌읍,덕천리,덕평로
3243,제주특별자치도 제주시 구좌읍 종달리 478-14,제주시,구좌읍,종달리,해맞이해안로
3244,제주특별자치도 제주시 한경면 저지리 3258,제주시,한경면,저지리,녹차분재로
3245,제주특별자치도 제주시 한경면 저지리 2857-3,제주시,한경면,저지리,녹차분재로
3246,제주특별자치도 제주시 구좌읍 송당리 산 126-2,제주시,구좌읍,송당리,대천길
3247,제주특별자치도 제주시 조천읍 선흘리 1844-1,제주시,조천읍,선흘리,선교로
3248,제주특별자치도 제주시 조천읍 선흘리 1997,제주시,조천읍,선흘리,선교로
3249,제주특별자치도 제주시 구좌읍 덕천리 산 62-24,제주시,구좌읍,덕천리,동백로
3251,제주특별자치도 제주시 구좌읍 한동리 4323,제주시,구좌읍,한동리,덕평로
3252,제주특별자치도 제주시 구좌읍 송당리 353-4,제주시,구좌읍,송당리,비자림로
3253,제주특별자치도 제주시 구좌읍 세화리 3637,제주시,구좌읍,세화리,다랑쉬북로
3254,제주특별자치도 제주시 구좌읍 세화리 2766-1,제주시,구좌읍,세화리,다랑쉬북로
3255,제주특별자치도 제주시 구좌읍 상도리 산 373,제주시,구좌읍,상도리,용눈이오름로
3256,제주특별자치도 제주시 구좌읍 종달리 4997,제주시,구좌읍,종달리,용눈이오름로
3258,제주특별자치도 제주시 구좌읍 종달리 4648,제주시,구좌읍,종달리,용눈이오름로
3259,제주특별자치도 제주시 구좌읍 송당리 1463-1,제주시,구좌읍,송당리,송당6길
3260,제주특별자치도 제주시 구좌읍 송당리 2774,제주시,구좌읍,송당리,송당6길
3261,제주특별자치도 제주시 한경면 청수리 3389,제주시,한경면,청수리,대한로
3262,제주특별자치도 제주시 한경면 청수리 3389,제주시,한경면,청수리,대한로
3263,제주특별자치도 제주시 한경면 청수리 3389,제주시,한경면,청수리,청수로
3264,제주특별자치도 제주시 한경면 청수리 3389,제주시,한경면,청수리,청수로
3265,제주특별자치도 제주시 구좌읍 송당리 산 168,제주시,구좌읍,송당리,송당6길
3266,제주특별자치도 제주시 구좌읍 송당리 산 174-1,제주시,구좌읍,송당리,송당6길
3267,제주특별자치도 제주시 도두일동 2416-2,제주시,제주시,도두일동,도리로
3268,제주특별자치도 제주시 이호일동 313-5,제주시,제주시,이호일동,도리로
3269,제주특별자치도 제주시 구좌읍 종달리 478-17,제주시,구좌읍,종달리,해맞이해안로
3270,제주특별자치도 제주시 이도이동 1772-31,제주시,제주시,이도이동,중앙로
3271,제주특별자치도 제주시 이도이동 1938-1,제주시,제주시,이도이동,중앙로
3272,제주특별자치도 제주시 이도이동 1085-4,제주시,제주시,이도이동,중앙로
3273,제주특별자치도 제주시 이도이동 1085-4,제주시,제주시,이도이동,중앙로
3274,제주특별자치도 제주시 이도이동 1085-4,제주시,제주시,이도이동,중앙로
3275,제주특별자치도 제주시 이도이동 1085-4,제주시,제주시,이도이동,남광북5길
3276,제주특별자치도 제주시 이도이동 2060,제주시,제주시,이도이동,중앙로
3277,제주특별자치도 제주시 이도이동 2060,제주시,제주시,이도이동,중앙로
3278,제주특별자치도 제주시 아라일동 2420-5,제주시,제주시,아라일동,중앙로
3279,제주특별자치도 제주시 아라일동 2420-5,제주시,제주시,아라일동,중앙로
3280,제주특별자치도 제주시 아라일동 2995-9,제주시,제주시,아라일동,중앙로
3281,제주특별자치도 제주시 아라이동 1582-2,제주시,제주시,아라이동,중앙로
3282,제주특별자치도 서귀포시 대정읍 하모리 1417-1,서귀포시,대정읍,하모리,동일하모로
3283,제주특별자치도 서귀포시 대정읍 하모리 1443-1,서귀포시,대정읍,하모리,동일하모로
3285,제주특별자치도 서귀포시 표선면 성읍리 666-6,서귀포시,표선면,성읍리,성읍민속로
3286,제주특별자치도 서귀포시 표선면 성읍리 667-4,서귀포시,표선면,성읍리,성읍민속로
3287,제주특별자치도 서귀포시 상효동 1122-5,서귀포시,서귀포시,상효동,516로
3288,제주특별자치도 서귀포시 남원읍 남원리 207-10,서귀포시,남원읍,남원리,남조로
3289,제주특별자치도 서귀포시 남원읍 남원리 196-3,서귀포시,남원읍,남원리,남원체육관로
3290,제주특별자치도 제주시 용담이동 2002,제주시,제주시,용담이동,공항로
3291,제주특별자치도 제주시 애월읍 애월리 1534-2,제주시,애월읍,애월리,애월로
3300,제주특별자치도 제주시 조천읍 함덕리 65-20,제주시,조천읍,함덕리,함와로
3301,제주특별자치도 제주시 도련일동 1992-12,제주시,제주시,도련일동,건주로8길
3302,제주특별자치도 제주시 조천읍 와흘리 1930,제주시,조천읍,와흘리,와흘로
3303,제주특별자치도 제주시 애월읍 유수암리 3234,제주시,애월읍,유수암리,유수암평화길
3304,제주특별자치도 제주시 조천읍 함덕리 941-29,제주시,조천읍,함덕리,함덕18길
3305,제주특별자치도 제주시 조천읍 함덕리 72-31,제주시,조천읍,함덕리,일주동로
3307,제주특별자치도 제주시 조천읍 와산리 1488-12,제주시,조천읍,와산리,와산서2길
3308,제주특별자치도 제주시 조천읍 와산리 1435,제주시,조천읍,와산리,와산서2길
3309,제주특별자치도 제주시 구좌읍 행원리 2333-18,제주시,구좌읍,행원리,행원용사촌길
3310,제주특별자치도 제주시 구좌읍 행원리 3559,제주시,구좌읍,행원리,행원용사촌길
3313,제주특별자치도 제주시 한경면 고산리 450-1,제주시,한경면,고산리,고락로
3315,제주특별자치도 제주시 한경면 두모리 602-10,제주시,한경면,두모리,한원복3길
3316,제주특별자치도 제주시 한경면 두모리 3023,제주시,한경면,두모리,한원복3길
